timestamp,alert_level,regime,score_composite,spread_observed
2019-01-05 04:00:00,verde,pre_crisis,0.0052695900251306,0.0
2019-01-05 05:00:00,verde,pre_crisis,0.0010769344706004,0.0
2019-01-05 06:00:00,verde,pre_crisis,0.0085904651741266,0.0
2019-01-05 07:00:00,verde,pre_crisis,0.0006471099824595,0.0
2019-01-05 08:00:00,verde,pre_crisis,0.0115366431802318,0.0
2019-01-05 09:00:00,verde,pre_crisis,0.0002169310260594,0.0
2019-01-05 10:00:00,verde,pre_crisis,0.0034250198833715,0.0
2019-01-05 11:00:00,verde,pre_crisis,0.0041518575770257,0.0
2019-01-05 12:00:00,verde,pre_crisis,0.003023516049106,0.0
2019-01-05 13:00:00,verde,pre_crisis,0.0031182607046737,0.0
2019-01-05 14:00:00,verde,pre_crisis,0.0180415338744447,0.0
2019-01-05 15:00:00,verde,pre_crisis,0.0180486962288375,0.0
2019-01-05 16:00:00,verde,pre_crisis,0.0181807926083105,0.0
2019-01-05 17:00:00,verde,pre_crisis,0.0025985442039388,0.0
2019-01-05 18:00:00,verde,pre_crisis,0.0001681769331281,0.0
2019-01-05 19:00:00,verde,pre_crisis,0.0001715181212481,0.0
2019-01-05 20:00:00,verde,pre_crisis,0.0002205715607783,0.0
2019-01-05 21:00:00,verde,pre_crisis,0.0001479900763241,0.0
2019-01-05 22:00:00,verde,pre_crisis,0.003039885874353,0.0
2019-01-05 23:00:00,verde,pre_crisis,0.0031020419490282,0.0
2019-01-06 00:00:00,verde,pre_crisis,0.0116671721687252,0.0
2019-01-06 01:00:00,verde,pre_crisis,0.0031870782682541,0.0
2019-01-06 02:00:00,verde,pre_crisis,0.0006534335262455,0.0
2019-01-06 03:00:00,verde,pre_crisis,0.2143657144317671,4.140000000000001
2019-01-06 04:00:00,verde,pre_crisis,0.2472246697128078,1.8300000000000052
2019-01-06 05:00:00,ambar,pre_crisis,0.3762167566597737,3.030000000000001
2019-01-06 06:00:00,ambar,pre_crisis,0.3009059082090478,2.010000000000005
2019-01-06 07:00:00,verde,pre_crisis,0.1696440884291082,0.0
2019-01-06 08:00:00,verde,pre_crisis,0.1685029669633321,0.0
2019-01-06 09:00:00,verde,pre_crisis,0.1386018224681382,0.0
2019-01-06 10:00:00,verde,pre_crisis,0.1626621657684036,0.0
2019-01-06 11:00:00,verde,pre_crisis,0.0854379495682837,0.0
2019-01-06 12:00:00,verde,pre_crisis,0.0709436360293788,0.0
2019-01-06 13:00:00,verde,pre_crisis,0.0565383235925823,0.0
2019-01-06 14:00:00,verde,pre_crisis,0.0381634807202006,0.0
2019-01-06 15:00:00,verde,pre_crisis,0.0311036453486765,0.0
2019-01-06 16:00:00,verde,pre_crisis,0.0297615725753992,0.0
2019-01-06 17:00:00,verde,pre_crisis,0.0295673079016815,0.0
2019-01-06 18:00:00,verde,pre_crisis,0.0289834975978032,0.0
2019-01-06 19:00:00,verde,pre_crisis,0.0188137295674718,0.0
2019-01-06 20:00:00,verde,pre_crisis,0.0211846706239416,0.0
2019-01-06 21:00:00,verde,pre_crisis,0.0178592571542914,0.0
2019-01-06 22:00:00,verde,pre_crisis,0.0172080506832312,0.0
2019-01-06 23:00:00,verde,pre_crisis,0.0199596486077278,0.0
2019-01-07 00:00:00,verde,pre_crisis,0.0260566045074539,0.0
2019-01-07 01:00:00,verde,pre_crisis,0.0241609259366846,0.0
2019-01-07 02:00:00,verde,pre_crisis,0.0541533289012864,0.0
2019-01-07 03:00:00,verde,pre_crisis,0.0263147492741146,0.0
2019-01-07 04:00:00,verde,pre_crisis,0.0462773308278101,0.0
2019-01-07 05:00:00,verde,pre_crisis,0.0136206845271466,0.0
2019-01-07 06:00:00,verde,pre_crisis,0.0169663560010578,0.0
2019-01-07 07:00:00,verde,pre_crisis,0.0075097254337054,0.0
2019-01-07 08:00:00,verde,pre_crisis,0.0105917617263751,0.0
2019-01-07 09:00:00,verde,pre_crisis,0.0008894244049356,0.0
2019-01-07 10:00:00,verde,pre_crisis,0.0007080126695336,0.0
2019-01-07 11:00:00,verde,pre_crisis,0.0015109170897448,0.0
2019-01-07 12:00:00,verde,pre_crisis,0.00076411949834,0.0
2019-01-07 13:00:00,verde,pre_crisis,0.0005581667443852,0.0
2019-01-07 14:00:00,verde,pre_crisis,0.0002393438371548,0.0
2019-01-07 15:00:00,verde,pre_crisis,0.0007031132488092,0.0
2019-01-07 16:00:00,verde,pre_crisis,0.0006715760863569,0.0
2019-01-07 17:00:00,verde,pre_crisis,0.0003219808922947,0.0
2019-01-07 18:00:00,verde,pre_crisis,0.000753716872788,0.0
2019-01-07 19:00:00,verde,pre_crisis,0.0014440506340082,0.0
2019-01-07 20:00:00,verde,pre_crisis,0.0014699647384952,0.0
2019-01-07 21:00:00,verde,pre_crisis,0.001041832464446,0.0
2019-01-07 22:00:00,verde,pre_crisis,0.0003545036648338,0.0
2019-01-07 23:00:00,verde,pre_crisis,0.0002378247881004,0.0
